,station,date,DAPR,MDPR,PRCP,SNOW,SNWD,WT01,WT03,WT05,WT11,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
147,GHCND:USC00124165,2019-05-28T00:00:00,,,94.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
148,GHCND:USC00124165,2019-05-29T00:00:00,,,89.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
149,GHCND:USC00124165,2019-05-30T00:00:00,,,97.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
150,GHCND:USC00124165,2019-05-31T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
151,GHCND:USC00124165,2019-06-02T00:00:00,2.0,152.0,,0.0,0.0,,,1.0,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
152,GHCND:USC00124165,2019-06-03T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
153,GHCND:USC00124165,2019-06-04T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
154,GHCND:USC00124165,2019-06-05T00:00:00,,,61.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
155,GHCND:USC00124165,2019-06-06T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
156,GHCND:USC00124165,2019-06-08T00:00:00,2.0,0.0,,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
157,GHCND:USC00124165,2019-06-09T00:00:00,,,28.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
158,GHCND:USC00124165,2019-06-10T00:00:00,,,51.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
159,GHCND:USC00124165,2019-06-11T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
160,GHCND:USC00124165,2019-06-12T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
161,GHCND:USC00124165,2019-06-13T00:00:00,,,43.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
162,GHCND:USC00124165,2019-06-14T00:00:00,,,127.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
163,GHCND:USC00124165,2019-06-15T00:00:00,,,15.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
164,GHCND:USC00124165,2019-06-16T00:00:00,,,414.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
165,GHCND:USC00124165,2019-06-17T00:00:00,,,5.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
166,GHCND:USC00124165,2019-06-18T00:00:00,,,0.0,0.0,0.0,1.0,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
167,GHCND:USC00124165,2019-06-19T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
168,GHCND:USC00124165,2019-06-20T00:00:00,,,338.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
169,GHCND:USC00124165,2019-06-21T00:00:00,,,3.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
170,GHCND:USC00124165,2019-06-22T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
171,GHCND:USC00124165,2019-06-23T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
172,GHCND:USC00124165,2019-06-24T00:00:00,,,152.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
173,GHCND:USC00124165,2019-06-25T00:00:00,,,51.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
174,GHCND:USC00124165,2019-06-26T00:00:00,,,102.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
175,GHCND:USC00124165,2019-06-27T00:00:00,,,51.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
176,GHCND:USC00124165,2019-06-28T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
177,GHCND:USC00124165,2019-06-29T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
178,GHCND:USC00124165,2019-06-30T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
179,GHCND:USC00124165,2019-07-01T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
180,GHCND:USC00124165,2019-07-02T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
181,GHCND:USC00124165,2019-07-03T00:00:00,,,81.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
182,GHCND:USC00124165,2019-07-04T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
183,GHCND:USC00124165,2019-07-05T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
184,GHCND:USC00124165,2019-07-06T00:00:00,,,279.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
185,GHCND:USC00124165,2019-07-07T00:00:00,,,97.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
186,GHCND:USC00124165,2019-07-08T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
187,GHCND:USC00124165,2019-07-09T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
188,GHCND:USC00124165,2019-07-10T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
189,GHCND:USC00124165,2019-07-11T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
190,GHCND:USC00124165,2019-07-12T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
191,GHCND:USC00124165,2019-07-13T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
192,GHCND:USC00124165,2019-07-14T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
193,GHCND:USC00124165,2019-07-15T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
194,GHCND:USC00124165,2019-07-16T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
195,GHCND:USC00124165,2019-07-17T00:00:00,,,76.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
196,GHCND:USC00124165,2019-07-18T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
197,GHCND:USC00124165,2019-07-19T00:00:00,,,69.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
198,GHCND:USC00124165,2019-07-20T00:00:00,,,3.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
199,GHCND:USC00124165,2019-07-21T00:00:00,,,8.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
200,GHCND:USC00124165,2019-07-22T00:00:00,,,356.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
201,GHCND:USC00124165,2019-07-23T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
202,GHCND:USC00124165,2019-07-24T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
203,GHCND:USC00124165,2019-07-25T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
204,GHCND:USC00124165,2019-07-26T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
205,GHCND:USC00124165,2019-07-27T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
206,GHCND:USC00124165,2019-07-28T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
207,GHCND:USC00124165,2019-07-29T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
208,GHCND:USC00124165,2019-07-30T00:00:00,,,239.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
209,GHCND:USC00124165,2019-07-31T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
210,GHCND:USC00124165,2019-08-01T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
211,GHCND:USC00124165,2019-08-02T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
212,GHCND:USC00124165,2019-08-03T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
213,GHCND:USC00124165,2019-08-04T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
214,GHCND:USC00124165,2019-08-05T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
215,GHCND:USC00124165,2019-08-06T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
216,GHCND:USC00124165,2019-08-07T00:00:00,,,61.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
217,GHCND:USC00124165,2019-08-08T00:00:00,,,3.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
218,GHCND:USC00124165,2019-08-09T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
219,GHCND:USC00124165,2019-08-10T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
220,GHCND:USC00124165,2019-08-11T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
221,GHCND:USC00124165,2019-08-12T00:00:00,,,36.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
222,GHCND:USC00124165,2019-08-13T00:00:00,,,589.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
223,GHCND:USC00124165,2019-08-14T00:00:00,,,36.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
224,GHCND:USC00124165,2019-08-15T00:00:00,,,361.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
225,GHCND:USC00124165,2019-08-16T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
226,GHCND:USC00124165,2019-08-17T00:00:00,,,3.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
227,GHCND:USC00124165,2019-08-18T00:00:00,,,15.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
228,GHCND:USC00124165,2019-08-19T00:00:00,,,66.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
229,GHCND:USC00124165,2019-08-20T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
230,GHCND:USC00124165,2019-08-21T00:00:00,,,48.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
231,GHCND:USC00124165,2019-08-22T00:00:00,,,30.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
232,GHCND:USC00124165,2019-08-23T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
233,GHCND:USC00124165,2019-08-24T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
234,GHCND:USC00124165,2019-08-25T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
235,GHCND:USC00124165,2019-08-26T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
236,GHCND:USC00124165,2019-08-27T00:00:00,,,99.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
237,GHCND:USC00124165,2019-08-28T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
238,GHCND:USC00124165,2019-08-29T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
239,GHCND:USC00124165,2019-08-30T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
240,GHCND:USC00124165,2019-08-31T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
241,GHCND:USC00124165,2019-09-01T00:00:00,,,102.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
242,GHCND:USC00124165,2019-09-02T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
243,GHCND:USC00124165,2019-09-03T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
244,GHCND:USC00124165,2019-09-04T00:00:00,,,13.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
245,GHCND:USC00124165,2019-09-05T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
246,GHCND:USC00124165,2019-09-06T00:00:00,,,8.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
247,GHCND:USC00124165,2019-09-07T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
248,GHCND:USC00124165,2019-09-08T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
249,GHCND:USC00124165,2019-09-09T00:00:00,,,10.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
250,GHCND:USC00124165,2019-09-10T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
251,GHCND:USC00124165,2019-09-11T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
252,GHCND:USC00124165,2019-09-12T00:00:00,,,25.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
253,GHCND:USC00124165,2019-09-13T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
254,GHCND:USC00124165,2019-09-14T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
255,GHCND:USC00124165,2019-09-15T00:00:00,,,20.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
256,GHCND:USC00124165,2019-09-16T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
257,GHCND:USC00124165,2019-09-17T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
258,GHCND:USC00124165,2019-09-18T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
259,GHCND:USC00124165,2019-09-19T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
260,GHCND:USC00124165,2019-09-20T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
261,GHCND:USC00124165,2019-09-21T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
262,GHCND:USC00124165,2019-09-22T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
263,GHCND:USC00124165,2019-09-23T00:00:00,,,76.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
264,GHCND:USC00124165,2019-09-24T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
265,GHCND:USC00124165,2019-09-25T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
266,GHCND:USC00124165,2019-09-26T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
267,GHCND:USC00124165,2019-09-27T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
268,GHCND:USC00124165,2019-09-28T00:00:00,,,833.0,0.0,0.0,,1.0,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
269,GHCND:USC00124165,2019-09-29T00:00:00,,,81.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
270,GHCND:USC00124165,2019-09-30T00:00:00,,,122.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
271,GHCND:USC00124165,2019-10-01T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
272,GHCND:USC00124165,2019-10-02T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
273,GHCND:USC00124165,2019-10-03T00:00:00,,,25.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
274,GHCND:USC00124165,2019-10-04T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
275,GHCND:USC00124165,2019-10-05T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
276,GHCND:USC00124165,2019-10-06T00:00:00,,,38.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
277,GHCND:USC00124165,2019-10-07T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
278,GHCND:USC00124165,2019-10-08T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
279,GHCND:USC00124165,2019-10-09T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
280,GHCND:USC00124165,2019-10-10T00:00:00,,,,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
281,GHCND:USC00124165,2019-10-11T00:00:00,2.0,25.0,,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
282,GHCND:USC00124165,2019-10-12T00:00:00,,,53.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
283,GHCND:USC00124165,2019-10-13T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
284,GHCND:USC00124165,2019-10-14T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
285,GHCND:USC00124165,2019-10-15T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
286,GHCND:USC00124165,2019-10-16T00:00:00,,,5.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
287,GHCND:USC00124165,2019-10-17T00:00:00,,,53.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
288,GHCND:USC00124165,2019-10-18T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
289,GHCND:USC00124165,2019-10-19T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
290,GHCND:USC00124165,2019-10-20T00:00:00,,,,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
291,GHCND:USC00124165,2019-10-21T00:00:00,2.0,0.0,,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
292,GHCND:USC00124165,2019-10-22T00:00:00,,,165.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
293,GHCND:USC00124165,2019-10-23T00:00:00,,,20.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
294,GHCND:USC00124165,2019-10-24T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
295,GHCND:USC00124165,2019-10-25T00:00:00,,,0.0,0.0,0.0,,,,,288,2018-08-01,2020-03-21,41.51159,"HUDSON 3 SW, IN US",1,METERS,-85.13199
