,station,date,DAPR,MDPR,PRCP,SNOW,SNWD,WESD,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
134,GHCND:USC00120014,2019-05-15T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
135,GHCND:USC00120014,2019-05-16T00:00:00,,,381.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
136,GHCND:USC00120014,2019-05-17T00:00:00,,,38.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
137,GHCND:USC00120014,2019-05-18T00:00:00,,,38.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
138,GHCND:USC00120014,2019-05-19T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
139,GHCND:USC00120014,2019-05-20T00:00:00,,,25.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
140,GHCND:USC00120014,2019-05-21T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
141,GHCND:USC00120014,2019-05-22T00:00:00,,,165.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
142,GHCND:USC00120014,2019-05-23T00:00:00,,,104.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
143,GHCND:USC00120014,2019-05-24T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
144,GHCND:USC00120014,2019-05-25T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
145,GHCND:USC00120014,2019-05-26T00:00:00,,,81.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
146,GHCND:USC00120014,2019-05-27T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
147,GHCND:USC00120014,2019-05-28T00:00:00,,,76.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
148,GHCND:USC00120014,2019-05-29T00:00:00,,,3.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
149,GHCND:USC00120014,2019-05-30T00:00:00,,,5.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
150,GHCND:USC00120014,2019-05-31T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
151,GHCND:USC00120014,2019-06-01T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
152,GHCND:USC00120014,2019-06-02T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
153,GHCND:USC00120014,2019-06-03T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
154,GHCND:USC00120014,2019-06-04T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
155,GHCND:USC00120014,2019-06-05T00:00:00,,,58.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
156,GHCND:USC00120014,2019-06-06T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
157,GHCND:USC00120014,2019-06-07T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
158,GHCND:USC00120014,2019-06-08T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
159,GHCND:USC00120014,2019-06-09T00:00:00,,,25.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
160,GHCND:USC00120014,2019-06-10T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
161,GHCND:USC00120014,2019-06-11T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
162,GHCND:USC00120014,2019-06-12T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
163,GHCND:USC00120014,2019-06-13T00:00:00,,,152.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
164,GHCND:USC00120014,2019-06-14T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
165,GHCND:USC00120014,2019-06-15T00:00:00,,,8.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
166,GHCND:USC00120014,2019-06-16T00:00:00,,,211.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
167,GHCND:USC00120014,2019-06-17T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
168,GHCND:USC00120014,2019-06-18T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
169,GHCND:USC00120014,2019-06-19T00:00:00,,,343.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
170,GHCND:USC00120014,2019-06-20T00:00:00,,,236.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
171,GHCND:USC00120014,2019-06-21T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
172,GHCND:USC00120014,2019-06-22T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
173,GHCND:USC00120014,2019-06-23T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
174,GHCND:USC00120014,2019-06-24T00:00:00,,,188.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
175,GHCND:USC00120014,2019-06-25T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
176,GHCND:USC00120014,2019-06-26T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
177,GHCND:USC00120014,2019-06-27T00:00:00,,,13.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
178,GHCND:USC00120014,2019-06-28T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
179,GHCND:USC00120014,2019-06-29T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
180,GHCND:USC00120014,2019-06-30T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
181,GHCND:USC00120014,2019-07-01T00:00:00,,,13.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
182,GHCND:USC00120014,2019-07-02T00:00:00,,,135.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
183,GHCND:USC00120014,2019-07-03T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
184,GHCND:USC00120014,2019-07-04T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
185,GHCND:USC00120014,2019-07-05T00:00:00,,,3.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
186,GHCND:USC00120014,2019-07-06T00:00:00,,,343.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
187,GHCND:USC00120014,2019-07-07T00:00:00,,,38.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
188,GHCND:USC00120014,2019-07-08T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
189,GHCND:USC00120014,2019-07-09T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
190,GHCND:USC00120014,2019-07-10T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
191,GHCND:USC00120014,2019-07-11T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
192,GHCND:USC00120014,2019-07-12T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
193,GHCND:USC00120014,2019-07-13T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
194,GHCND:USC00120014,2019-07-14T00:00:00,,,279.0,0.0,0.0,0.0,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
195,GHCND:USC00120014,2019-07-15T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
196,GHCND:USC00120014,2019-07-16T00:00:00,,,5.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
197,GHCND:USC00120014,2019-07-17T00:00:00,,,236.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
198,GHCND:USC00120014,2019-07-18T00:00:00,,,107.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
199,GHCND:USC00120014,2019-07-19T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
200,GHCND:USC00120014,2019-07-20T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
201,GHCND:USC00120014,2019-07-21T00:00:00,,,30.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
202,GHCND:USC00120014,2019-07-22T00:00:00,,,152.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
203,GHCND:USC00120014,2019-07-23T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
204,GHCND:USC00120014,2019-07-24T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
205,GHCND:USC00120014,2019-07-25T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
206,GHCND:USC00120014,2019-07-26T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
207,GHCND:USC00120014,2019-07-27T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
208,GHCND:USC00120014,2019-07-28T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
209,GHCND:USC00120014,2019-07-29T00:00:00,,,284.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
210,GHCND:USC00120014,2019-07-30T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
211,GHCND:USC00120014,2019-07-31T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
212,GHCND:USC00120014,2019-08-01T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
213,GHCND:USC00120014,2019-08-02T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
214,GHCND:USC00120014,2019-08-03T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
215,GHCND:USC00120014,2019-08-04T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
216,GHCND:USC00120014,2019-08-05T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
217,GHCND:USC00120014,2019-08-06T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
218,GHCND:USC00120014,2019-08-07T00:00:00,,,74.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
219,GHCND:USC00120014,2019-08-08T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
220,GHCND:USC00120014,2019-08-09T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
221,GHCND:USC00120014,2019-08-10T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
222,GHCND:USC00120014,2019-08-11T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
223,GHCND:USC00120014,2019-08-12T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
224,GHCND:USC00120014,2019-08-13T00:00:00,,,203.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
225,GHCND:USC00120014,2019-08-14T00:00:00,,,175.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
226,GHCND:USC00120014,2019-08-15T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
227,GHCND:USC00120014,2019-08-16T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
228,GHCND:USC00120014,2019-08-17T00:00:00,,,43.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
229,GHCND:USC00120014,2019-08-18T00:00:00,,,10.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
230,GHCND:USC00120014,2019-08-19T00:00:00,,,175.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
231,GHCND:USC00120014,2019-08-20T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
232,GHCND:USC00120014,2019-08-21T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
233,GHCND:USC00120014,2019-08-22T00:00:00,,,36.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
234,GHCND:USC00120014,2019-08-23T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
235,GHCND:USC00120014,2019-08-24T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
236,GHCND:USC00120014,2019-08-25T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
237,GHCND:USC00120014,2019-08-26T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
238,GHCND:USC00120014,2019-08-27T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
239,GHCND:USC00120014,2019-08-28T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
240,GHCND:USC00120014,2019-08-29T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
241,GHCND:USC00120014,2019-08-30T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
242,GHCND:USC00120014,2019-08-31T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
243,GHCND:USC00120014,2019-09-01T00:00:00,,,264.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
244,GHCND:USC00120014,2019-09-02T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
245,GHCND:USC00120014,2019-09-03T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
246,GHCND:USC00120014,2019-09-04T00:00:00,,,28.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
247,GHCND:USC00120014,2019-09-05T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
248,GHCND:USC00120014,2019-09-06T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
249,GHCND:USC00120014,2019-09-07T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
250,GHCND:USC00120014,2019-09-08T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
251,GHCND:USC00120014,2019-09-09T00:00:00,,,3.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
252,GHCND:USC00120014,2019-09-10T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
253,GHCND:USC00120014,2019-09-11T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
254,GHCND:USC00120014,2019-09-12T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
255,GHCND:USC00120014,2019-09-13T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
256,GHCND:USC00120014,2019-09-14T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
257,GHCND:USC00120014,2019-09-15T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
258,GHCND:USC00120014,2019-09-16T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
259,GHCND:USC00120014,2019-09-17T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
260,GHCND:USC00120014,2019-09-18T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
261,GHCND:USC00120014,2019-09-19T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
262,GHCND:USC00120014,2019-09-20T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
263,GHCND:USC00120014,2019-09-21T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
264,GHCND:USC00120014,2019-09-22T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
265,GHCND:USC00120014,2019-09-23T00:00:00,,,168.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
266,GHCND:USC00120014,2019-09-24T00:00:00,,,58.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
267,GHCND:USC00120014,2019-09-25T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
268,GHCND:USC00120014,2019-09-26T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
269,GHCND:USC00120014,2019-09-27T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
270,GHCND:USC00120014,2019-09-28T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
271,GHCND:USC00120014,2019-09-29T00:00:00,,,508.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
272,GHCND:USC00120014,2019-09-30T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
273,GHCND:USC00120014,2019-10-01T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
274,GHCND:USC00120014,2019-10-02T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
275,GHCND:USC00120014,2019-10-03T00:00:00,,,3.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
276,GHCND:USC00120014,2019-10-04T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
277,GHCND:USC00120014,2019-10-05T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
278,GHCND:USC00120014,2019-10-06T00:00:00,,,8.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
279,GHCND:USC00120014,2019-10-07T00:00:00,,,0.0,0.0,0.0,,301.8,2010-05-01,2020-03-19,41.3526,"AVILLA 3 SW, IN US",0.9996,METERS,-85.2962
